cell,reference,level,unit,aggregation,past_band,seed,metric,value,reference_value,difference
q_half,C0,block,ATHENAEUS,not_applicable,4_7,5,ce_root_shuffled,4.526194086374532,4.526260952392156,-6.686601762417865e-05
q_half,C0,block,ATHENAEUS,not_applicable,ge8,5,ce_root_shuffled,4.578453683662629,4.578180323597263,0.00027336006536593516
q_half,C0,block,ATHENAEUS,not_applicable,4_7,6,ce_root_shuffled,4.524214526579716,4.52502623935488,-0.0008117127751647857
q_half,C0,block,ATHENAEUS,not_applicable,ge8,6,ce_root_shuffled,4.568153374732728,4.569686261260355,-0.0015328865276265091
q_half,C0,block,ATHENAEUS,not_applicable,4_7,7,ce_root_shuffled,4.546325496246258,4.5420529352171295,0.004272561029128319
q_half,C0,block,ATHENAEUS,not_applicable,ge8,7,ce_root_shuffled,4.585296010730329,4.581604160730518,0.00369184999981087
q_half,C0,block,ATHENAEUS,not_applicable,4_7,8,ce_root_shuffled,4.5277150307694365,4.526492979158491,0.0012220516109451296
q_half,C0,block,ATHENAEUS,not_applicable,ge8,8,ce_root_shuffled,4.58326889604188,4.581832994969401,0.001435901072478707
q_half,C0,block,ATHENAEUS,not_applicable,4_7,9,ce_root_shuffled,4.552280888742568,4.551187981948329,0.0010929067942386794
q_half,C0,block,ATHENAEUS,not_applicable,ge8,9,ce_root_shuffled,4.581645699578467,4.581335057965836,0.00031064161263127943
q_half,C0,block,DIODORUS,not_applicable,4_7,0,ce_root_shuffled,4.38042180117647,4.374126451265018,0.006295349911452419
q_half,C0,block,DIODORUS,not_applicable,ge8,0,ce_root_shuffled,4.416348834304742,4.409230446399827,0.0071183879049145915
q_half,C0,block,DIODORUS,not_applicable,4_7,1,ce_root_shuffled,4.367712834343009,4.370724649128943,-0.0030118147859337085
q_half,C0,block,DIODORUS,not_applicable,ge8,1,ce_root_shuffled,4.425895715058029,4.428291449710013,-0.0023957346519836165
q_half,C0,block,DIODORUS,not_applicable,4_7,2,ce_root_shuffled,4.386127869267863,4.381613331176348,0.004514538091514808
q_half,C0,block,DIODORUS,not_applicable,ge8,2,ce_root_shuffled,4.419012378849875,4.4119131990138944,0.007099179835980962
q_half,C0,block,DIODORUS,not_applicable,4_7,3,ce_root_shuffled,4.352545266586119,4.355598100964095,-0.0030528343779767653
q_half,C0,block,DIODORUS,not_applicable,ge8,3,ce_root_shuffled,4.422447786163505,4.426369480524586,-0.0039216943610806965
q_half,C0,block,DIODORUS,not_applicable,4_7,4,ce_root_shuffled,4.359592056265453,4.360552191590013,-0.0009601353245605182
q_half,C0,block,DIODORUS,not_applicable,ge8,4,ce_root_shuffled,4.399545442064512,4.401539689685976,-0.0019942476214644955
q_half,C0,block,DIODORUS,not_applicable,4_7,5,ce_root_shuffled,4.364565200837162,4.361726147404138,0.0028390534330240413
q_half,C0,block,DIODORUS,not_applicable,ge8,5,ce_root_shuffled,4.424817420938595,4.422126175945117,0.002691244993478392
q_half,C0,block,DIODORUS,not_applicable,4_7,6,ce_root_shuffled,4.337341751319973,4.336720206609893,0.0006215447100794691
q_half,C0,block,DIODORUS,not_applicable,ge8,6,ce_root_shuffled,4.420515622997931,4.419540105845821,0.0009755171521108608
q_half,C0,block,DIODORUS,not_applicable,4_7,7,ce_root_shuffled,4.382228928101591,4.379790852871404,0.002438075230187131
q_half,C0,block,DIODORUS,not_applicable,ge8,7,ce_root_shuffled,4.404663195849393,4.4044228119119575,0.00024038393743541775
q_half,C0,block,DIODORUS,not_applicable,4_7,8,ce_root_shuffled,4.377546293828368,4.375987078355403,0.001559215472964226
q_half,C0,block,DIODORUS,not_applicable,ge8,8,ce_root_shuffled,4.411432149507809,4.409897056388189,0.001535093119620079
q_half,C0,block,DIODORUS,not_applicable,4_7,9,ce_root_shuffled,4.374491677226265,4.368848059860419,0.005643617365846509
q_half,C0,block,DIODORUS,not_applicable,ge8,9,ce_root_shuffled,4.411673280537319,4.4080698940281104,0.0036033865092086614
q_half,C0,block,HERODOTUS,not_applicable,4_7,0,ce_root_shuffled,4.654053505015471,4.654646319109312,-0.000592814093840488
q_half,C0,block,HERODOTUS,not_applicable,ge8,0,ce_root_shuffled,4.649382029719815,4.64741715611716,0.0019648736026551816
q_half,C0,block,HERODOTUS,not_applicable,4_7,1,ce_root_shuffled,4.617122196317977,4.62100334409026,-0.0038811477722831
q_half,C0,block,HERODOTUS,not_applicable,ge8,1,ce_root_shuffled,4.66651815462522,4.664433926007363,0.0020842286178570646
q_half,C0,block,HERODOTUS,not_applicable,4_7,2,ce_root_shuffled,4.615518104901182,4.6098867114240525,0.005631393477129265
q_half,C0,block,HERODOTUS,not_applicable,ge8,2,ce_root_shuffled,4.659862114926593,4.6562536426977434,0.003608472228849635
q_half,C0,block,HERODOTUS,not_applicable,4_7,3,ce_root_shuffled,4.596780474257417,4.595822752953084,0.0009577213043332478
q_half,C0,block,HERODOTUS,not_applicable,ge8,3,ce_root_shuffled,4.654531449327799,4.6530537523977795,0.0014776969300198672
q_half,C0,block,HERODOTUS,not_applicable,4_7,4,ce_root_shuffled,4.595745217030099,4.594221332743872,0.001523884286227073
q_half,C0,block,HERODOTUS,not_applicable,ge8,4,ce_root_shuffled,4.662846110113159,4.661227571798416,0.001618538314742679
q_half,C0,block,HERODOTUS,not_applicable,4_7,5,ce_root_shuffled,4.610932316118677,4.610609637944402,0.00032267817427467094
q_half,C0,block,HERODOTUS,not_applicable,ge8,5,ce_root_shuffled,4.656926645640242,4.657056628610977,-0.0001299829707352984
q_half,C0,block,HERODOTUS,not_applicable,4_7,6,ce_root_shuffled,4.6091629322746135,4.61521446428735,-0.006051532012736338
q_half,C0,block,HERODOTUS,not_applicable,ge8,6,ce_root_shuffled,4.648120573550017,4.653635261912963,-0.005514688362945996
q_half,C0,block,HERODOTUS,not_applicable,4_7,7,ce_root_shuffled,4.6588489357722365,4.656437781195644,0.0024111545765928
q_half,C0,block,HERODOTUS,not_applicable,ge8,7,ce_root_shuffled,4.65133864604441,4.648128622249024,0.003210023795386263
q_half,C0,block,HERODOTUS,not_applicable,4_7,8,ce_root_shuffled,4.635960182278089,4.637590863289236,-0.0016306810111466064
q_half,C0,block,HERODOTUS,not_applicable,ge8,8,ce_root_shuffled,4.655654759868527,4.653092249959995,0.002562509908532462
q_half,C0,block,HERODOTUS,not_applicable,4_7,9,ce_root_shuffled,4.640528380372586,4.645135121760689,-0.004606741388103686
q_half,C0,block,HERODOTUS,not_applicable,ge8,9,ce_root_shuffled,4.64328855042808,4.6452714814510365,-0.0019829310229564356
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,0,ce_root_shuffled,4.840611622373955,4.842578919482061,-0.0019672971081057256
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,0,ce_root_shuffled,4.911050710009173,4.9176655578706425,-0.006614847861469819
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,1,ce_root_shuffled,4.847788990358119,4.831440508344676,0.0163484820134423
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,1,ce_root_shuffled,4.883348950862027,4.868231657043471,0.015117293818556199
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,2,ce_root_shuffled,4.909098366855723,4.902970483064126,0.006127883791596567
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,2,ce_root_shuffled,4.8881849081088635,4.8851959077835225,0.002989000325340996
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,3,ce_root_shuffled,4.85255042983786,4.860289036862873,-0.0077386070250122785
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,3,ce_root_shuffled,4.891725153946714,4.903755308719253,-0.012030154772538992
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,4,ce_root_shuffled,4.879018369194434,4.87748807207793,0.001530297116504542
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,4,ce_root_shuffled,4.889567599375395,4.8901596785192,-0.000592079143804547
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,5,ce_root_shuffled,4.821754572628189,4.814909592515275,0.006844980112913568
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,5,ce_root_shuffled,4.918779473806964,4.905106992645289,0.01367248116167552
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,6,ce_root_shuffled,4.8243878880652185,4.818603123138688,0.00578476492653035
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,6,ce_root_shuffled,4.9097002297832635,4.904153794249059,0.005546435534204086
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,7,ce_root_shuffled,4.856869715135191,4.847310387045747,0.00955932808944393
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,7,ce_root_shuffled,4.895222551445261,4.880932715196439,0.014289836248822851
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,8,ce_root_shuffled,4.8499819701005675,4.854746633481119,-0.0047646633805511485
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,8,ce_root_shuffled,4.9076062177941795,4.911841752294862,-0.00423553450068237
q_half,C0,block,HESIODIC_TRADITION,not_applicable,4_7,9,ce_root_shuffled,4.8189898677300045,4.816554434043448,0.0024354336865561876
q_half,C0,block,HESIODIC_TRADITION,not_applicable,ge8,9,ce_root_shuffled,4.869142660737588,4.8742372065871615,-0.005094545849573251
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,0,ce_root_shuffled,4.696717496200112,4.697258234432659,-0.0005407382325470778
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,0,ce_root_shuffled,4.7446611560528975,4.743879161500528,0.0007819945523692695
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,1,ce_root_shuffled,4.698917007544728,4.69580719015229,0.00310981739243843
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,1,ce_root_shuffled,4.745861402098793,4.742199093808434,0.003662308290358851
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,2,ce_root_shuffled,4.708518109522269,4.706113272223966,0.0024048372983029864
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,2,ce_root_shuffled,4.728366936882125,4.729265532457572,-0.0008985955754470254
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,3,ce_root_shuffled,4.7120561634138465,4.705865745124799,0.006190418289047095
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,3,ce_root_shuffled,4.739378666518206,4.733964306952451,0.005414359565754978
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,4,ce_root_shuffled,4.738198829751305,4.727457749795126,0.0107410799561789
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,4,ce_root_shuffled,4.739819685774882,4.729264412801214,0.010555272973667762
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,5,ce_root_shuffled,4.711853005950132,4.712499372766665,-0.0006463668165332948
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,5,ce_root_shuffled,4.747738574809553,4.7464864972934775,0.0012520775160753672
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,6,ce_root_shuffled,4.710342162534838,4.711522298502583,-0.0011801359677452439
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,6,ce_root_shuffled,4.726335113503126,4.726829281546534,-0.000494168043408294
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,7,ce_root_shuffled,4.714533302205785,4.712295161945436,0.0022381402603492973
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,7,ce_root_shuffled,4.73881474092891,4.734610954276446,0.00420378665246357
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,8,ce_root_shuffled,4.728351823636631,4.725481772934501,0.0028700507021302
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,8,ce_root_shuffled,4.741837374044027,4.739751361206326,0.0020860128377009346
q_half,C0,block,HOMERIC_TRADITION,not_applicable,4_7,9,ce_root_shuffled,4.716962639045065,4.7192235010821975,-0.00226086203713205
q_half,C0,block,HOMERIC_TRADITION,not_applicable,ge8,9,ce_root_shuffled,4.728041003488642,4.732407402037808,-0.004366398549165318
q_half,C0,block,PLUTARCH,not_applicable,4_7,0,ce_root_shuffled,4.580850533751523,4.577715743725611,0.003134790025911549
q_half,C0,block,PLUTARCH,not_applicable,ge8,0,ce_root_shuffled,4.656630658431907,4.654746874063649,0.001883784368257757
q_half,C0,block,PLUTARCH,not_applicable,4_7,1,ce_root_shuffled,4.6375798009052405,4.632912439089681,0.004667361815559268
q_half,C0,block,PLUTARCH,not_applicable,ge8,1,ce_root_shuffled,4.638425800401459,4.6359445343521735,0.0024812660492852245
q_half,C0,block,PLUTARCH,not_applicable,4_7,2,ce_root_shuffled,4.574100045308426,4.575894363774417,-0.001794318465990763
q_half,C0,block,PLUTARCH,not_applicable,ge8,2,ce_root_shuffled,4.666029025572591,4.669895383182678,-0.0038663576100868013
q_half,C0,block,PLUTARCH,not_applicable,4_7,3,ce_root_shuffled,4.54517777764692,4.543569851548154,0.0016079260987655886
q_half,C0,block,PLUTARCH,not_applicable,ge8,3,ce_root_shuffled,4.667062181005891,4.66598242562041,0.001079755385481107
q_half,C0,block,PLUTARCH,not_applicable,4_7,4,ce_root_shuffled,4.62094483517799,4.619123153389677,0.0018216817883125458
q_half,C0,block,PLUTARCH,not_applicable,ge8,4,ce_root_shuffled,4.6421103639603585,4.641316935182595,0.0007934287777633386
q_half,C0,block,PLUTARCH,not_applicable,4_7,5,ce_root_shuffled,4.570194783943479,4.575130146770172,-0.004935362826692824
q_half,C0,block,PLUTARCH,not_applicable,ge8,5,ce_root_shuffled,4.643042447512798,4.645783013068989,-0.002740565556191399
q_half,C0,block,PLUTARCH,not_applicable,4_7,6,ce_root_shuffled,4.586320954969966,4.5862337833575335,8.71716124324351e-05
q_half,C0,block,PLUTARCH,not_applicable,ge8,6,ce_root_shuffled,4.671960826618802,4.66895669301745,0.003004133601351988
q_half,C0,block,PLUTARCH,not_applicable,4_7,7,ce_root_shuffled,4.516706850735508,4.51366412209852,0.003042728636987846
q_half,C0,block,PLUTARCH,not_applicable,ge8,7,ce_root_shuffled,4.673527287719517,4.669269066623019,0.00425822109649765
q_half,C0,block,PLUTARCH,not_applicable,4_7,8,ce_root_shuffled,4.595614625612354,4.60034734954926,-0.004732723936905714
q_half,C0,block,PLUTARCH,not_applicable,ge8,8,ce_root_shuffled,4.6316457464752245,4.634156311904721,-0.0025105654294961255
q_half,C0,block,PLUTARCH,not_applicable,4_7,9,ce_root_shuffled,4.631628018304228,4.632501824753718,-0.0008738064494897557
q_half,C0,block,PLUTARCH,not_applicable,ge8,9,ce_root_shuffled,4.645563062501261,4.644595210950931,0.0009678515503299678
q_half,C0,block,THUCYDIDES,not_applicable,4_7,0,ce_root_shuffled,4.60004050867358,4.600053723776113,-1.3215102533159495e-05
q_half,C0,block,THUCYDIDES,not_applicable,ge8,0,ce_root_shuffled,4.638910111288898,4.637584063158494,0.001326048130404267
q_half,C0,block,THUCYDIDES,not_applicable,4_7,1,ce_root_shuffled,4.600343898874446,4.599186267177627,0.001157631696818484
q_half,C0,block,THUCYDIDES,not_applicable,ge8,1,ce_root_shuffled,4.6290994833014425,4.62927549239963,-0.0001760090981877127
q_half,C0,block,THUCYDIDES,not_applicable,4_7,2,ce_root_shuffled,4.581647130848823,4.583645259477333,-0.0019981286285100097
q_half,C0,block,THUCYDIDES,not_applicable,ge8,2,ce_root_shuffled,4.630330682942613,4.634407010690525,-0.00407632774791189
q_half,C0,block,THUCYDIDES,not_applicable,4_7,3,ce_root_shuffled,4.589114948370502,4.589419878346105,-0.00030492997560305213
q_half,C0,block,THUCYDIDES,not_applicable,ge8,3,ce_root_shuffled,4.630967554667083,4.630246120957431,0.0007214337096517198
q_half,C0,block,THUCYDIDES,not_applicable,4_7,4,ce_root_shuffled,4.587181003150104,4.583408526340839,0.0037724768092655125
q_half,C0,block,THUCYDIDES,not_applicable,ge8,4,ce_root_shuffled,4.6311470092406495,4.626045628152648,0.005101381088001844
q_half,C0,block,THUCYDIDES,not_applicable,4_7,5,ce_root_shuffled,4.590251374648927,4.587092560297494,0.003158814351433392
q_half,C0,block,THUCYDIDES,not_applicable,ge8,5,ce_root_shuffled,4.626219368818795,4.625484125347284,0.0007352434715111045
q_half,C0,block,THUCYDIDES,not_applicable,4_7,6,ce_root_shuffled,4.612848214369168,4.610924716136709,0.0019234982324594085
q_half,C0,block,THUCYDIDES,not_applicable,ge8,6,ce_root_shuffled,4.6107757232377935,4.606600876743636,0.004174846494157336
q_half,C0,block,THUCYDIDES,not_applicable,4_7,7,ce_root_shuffled,4.60137825173355,4.602239465124508,-0.0008612133909577935
q_half,C0,block,THUCYDIDES,not_applicable,ge8,7,ce_root_shuffled,4.608680710886006,4.60952779565953,-0.0008470847735244647
q_half,C0,block,THUCYDIDES,not_applicable,4_7,8,ce_root_shuffled,4.590930959091376,4.58979998309518,0.0011309759961966037
q_half,C0,block,THUCYDIDES,not_applicable,ge8,8,ce_root_shuffled,4.6132018201140506,4.610070072180848,0.0031317479332022558
q_half,C0,block,THUCYDIDES,not_applicable,4_7,9,ce_root_shuffled,4.607474038360052,4.6011406075859895,0.006333430774062343
q_half,C0,block,THUCYDIDES,not_applicable,ge8,9,ce_root_shuffled,4.621726511826619,4.616409648296386,0.005316863530232752
q_half,C0,block,ATHENAEUS,not_applicable,all,0,ce_root_shuffled,4.5653340028815075,4.565917451625677,-0.0005834487441696012
q_half,C0,block,ATHENAEUS,not_applicable,all,1,ce_root_shuffled,4.5559155693365065,4.5563359032891455,-0.00042033395263896267
q_half,C0,block,ATHENAEUS,not_applicable,all,2,ce_root_shuffled,4.558041461672595,4.555812537042573,0.002228924630022
q_half,C0,block,ATHENAEUS,not_applicable,all,3,ce_root_shuffled,4.550850191860476,4.553358016611881,-0.0025078247514054297
q_half,C0,block,ATHENAEUS,not_applicable,all,4,ce_root_shuffled,4.562437708095964,4.560603245275375,0.001834462820589522
q_half,C0,block,ATHENAEUS,not_applicable,all,5,ce_root_shuffled,4.560791686879803,4.560633311856325,0.0001583750234779302
q_half,C0,block,ATHENAEUS,not_applicable,all,6,ce_root_shuffled,4.553303512985011,4.554592666894003,-0.0012891539089920911
q_half,C0,block,ATHENAEUS,not_applicable,all,7,ce_root_shuffled,4.572125279665405,4.568237168751546,0.0038881109138593217
q_half,C0,block,ATHENAEUS,not_applicable,all,8,ce_root_shuffled,4.564493546811645,4.563129919707922,0.001363627103723175
q_half,C0,block,ATHENAEUS,not_applicable,all,9,ce_root_shuffled,4.571721375216518,4.571146354124559,0.0005750210919588383
q_half,C0,block,DIODORUS,not_applicable,all,0,ce_root_shuffled,4.407907408813763,4.400982402140002,0.006925006673760947
q_half,C0,block,DIODORUS,not_applicable,all,1,ce_root_shuffled,4.412225049555182,4.414765538563269,-0.002540489008087121
q_half,C0,block,DIODORUS,not_applicable,all,2,ce_root_shuffled,4.411285825520163,4.404793933812564,0.006491891707598896
q_half,C0,block,DIODORUS,not_applicable,all,3,ce_root_shuffled,4.4060234711209185,4.409741017903676,-0.003717546782757708
q_half,C0,block,DIODORUS,not_applicable,all,4,ce_root_shuffled,4.390157983653155,4.391909255967629,-0.0017512723144745834
q_half,C0,block,DIODORUS,not_applicable,all,5,ce_root_shuffled,4.41066054288979,4.407934568785091,0.0027259741046989916
q_half,C0,block,DIODORUS,not_applicable,all,6,ce_root_shuffled,4.400973067450443,4.40008071975974,0.0008923476907032324
q_half,C0,block,DIODORUS,not_applicable,all,7,ce_root_shuffled,4.399392034187877,4.398635280105607,0.0007567540822703833
q_half,C0,block,DIODORUS,not_applicable,all,8,ce_root_shuffled,4.40347031962626,4.401929558711927,0.0015407609143327505
q_half,C0,block,DIODORUS,not_applicable,all,9,ce_root_shuffled,4.402937080894427,4.398854321187347,0.0040827597070798305
q_half,C0,block,HERODOTUS,not_applicable,all,0,ce_root_shuffled,4.650817102889198,4.649637948734168,0.0011791541550296714
q_half,C0,block,HERODOTUS,not_applicable,all,1,ce_root_shuffled,4.651343758967263,4.651092088815619,0.0002516701516439568
q_half,C0,block,HERODOTUS,not_applicable,all,2,ce_root_shuffled,4.646239673410213,4.642009761523985,0.004229911886228344
q_half,C0,block,HERODOTUS,not_applicable,all,3,ce_root_shuffled,4.636790399748399,4.635472438880743,0.0013179608676558985
q_half,C0,block,HERODOTUS,not_applicable,all,4,ce_root_shuffled,4.642232773809178,4.6406433131301075,0.0015894606790709531
q_half,C0,block,HERODOTUS,not_applicable,all,5,ce_root_shuffled,4.642797227402387,4.642788153260987,9.074141400056135e-06
q_half,C0,block,HERODOTUS,not_applicable,all,6,ce_root_shuffled,4.636152819853719,4.641832426121439,-0.005679606267720239
q_half,C0,block,HERODOTUS,not_applicable,all,7,ce_root_shuffled,4.653645800551406,4.650681188688905,0.0029646118625006324
q_half,C0,block,HERODOTUS,not_applicable,all,8,ce_root_shuffled,4.649604602671156,4.648330237385484,0.001274365285671486
q_half,C0,block,HERODOTUS,not_applicable,all,9,ce_root_shuffled,4.642440628574944,4.645229591872131,-0.0027889632971875855
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,0,ce_root_shuffled,4.884477218909141,4.8893387554667935,-0.004861536557652535
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,1,ce_root_shuffled,4.869933781448395,4.854352015848082,0.015581765600312991
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,2,ce_root_shuffled,4.896074612938071,4.891901453438401,0.004173159499669232
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,3,ce_root_shuffled,4.8769462972436886,4.887357444591474,-0.010411147347785032
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,4,ce_root_shuffled,4.885587850577715,4.885379252873513,0.00020859770420234014
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,5,ce_root_shuffled,4.8821763542250105,4.871079581302123,0.011096772922887688
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,6,ce_root_shuffled,4.8775157306723775,4.871879384206636,0.005636346465741404
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,7,ce_root_shuffled,4.8807537559431875,4.868248527086256,0.012505228856931616
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,8,ce_root_shuffled,4.885867187879962,4.890302338844344,-0.004435150964381407
q_half,C0,block,HESIODIC_TRADITION,not_applicable,all,9,ce_root_shuffled,4.850222273728453,4.852476097886357,-0.002253824157904205
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,0,ce_root_shuffled,4.723851711890265,4.723643835670002,0.00020787622026308128
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,1,ce_root_shuffled,4.725485678588718,4.722063173194632,0.0034225053940852845
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,2,ce_root_shuffled,4.719751760946309,4.719216536030321,0.0005352249159882305
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,3,ce_root_shuffled,4.7275196197854505,4.721768420046899,0.005751199738551982
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,4,ce_root_shuffled,4.739116170168817,4.728480249617566,0.010635920551250955
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,5,ce_root_shuffled,4.732162818938653,4.73173474133115,0.00042807760750296353
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,6,ce_root_shuffled,4.71939354039018,4.72018544563727,-0.0007919052470901633
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,7,ce_root_shuffled,4.728275636387272,4.724925017994506,0.0033506183927656252
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,8,ce_root_shuffled,4.735984111922054,4.733557795648792,0.0024263162732616195
q_half,C0,block,HOMERIC_TRADITION,not_applicable,all,9,ce_root_shuffled,4.7232325552598295,4.726685067705722,-0.003452512445892175
q_half,C0,block,PLUTARCH,not_applicable,all,0,ce_root_shuffled,4.636425553459888,4.6342082159239615,0.0022173375359262337
q_half,C0,block,PLUTARCH,not_applicable,all,1,ce_root_shuffled,4.638200233226695,4.635136092780955,0.0030641404457405486
q_half,C0,block,PLUTARCH,not_applicable,all,2,ce_root_shuffled,4.641518183131486,4.644832077037018,-0.0033138939055321615
q_half,C0,block,PLUTARCH,not_applicable,all,3,ce_root_shuffled,4.634564383269257,4.633343802769671,0.0012205804995861769
q_half,C0,block,PLUTARCH,not_applicable,all,4,ce_root_shuffled,4.636467040824645,4.635399450977556,0.0010675898470884349
q_half,C0,block,PLUTARCH,not_applicable,all,5,ce_root_shuffled,4.623619218854988,4.626944978872522,-0.0033257600175335966
q_half,C0,block,PLUTARCH,not_applicable,all,6,ce_root_shuffled,4.649126836786335,4.646900446998866,0.0022263897874692518
q_half,C0,block,PLUTARCH,not_applicable,all,7,ce_root_shuffled,4.631714564338764,4.627780427596055,0.003934136742708816
q_half,C0,block,PLUTARCH,not_applicable,all,8,ce_root_shuffled,4.622038839883762,4.625141895047157,-0.0031030551633941528
q_half,C0,block,PLUTARCH,not_applicable,all,9,ce_root_shuffled,4.641847589189778,4.641370775274527,0.0004768139152515616
q_half,C0,block,THUCYDIDES,not_applicable,all,0,ce_root_shuffled,4.628212499610212,4.627255040738187,0.000957458872025363
q_half,C0,block,THUCYDIDES,not_applicable,all,1,ce_root_shuffled,4.621185430800363,4.620994398035916,0.00019103276444720763
q_half,C0,block,THUCYDIDES,not_applicable,all,2,ce_root_shuffled,4.616932096376328,4.6204364664587505,-0.0035043700824228807
q_half,C0,block,THUCYDIDES,not_applicable,all,3,ce_root_shuffled,4.619448966881847,4.619010006863903,0.00043896001794418993
q_half,C0,block,THUCYDIDES,not_applicable,all,4,ce_root_shuffled,4.6190467759330405,4.614311133133458,0.004735642799582607
q_half,C0,block,THUCYDIDES,not_applicable,all,5,ce_root_shuffled,4.616320331818122,4.6149180781791594,0.001402253638962847
q_half,C0,block,THUCYDIDES,not_applicable,all,6,ce_root_shuffled,4.611346109962618,4.60779087488295,0.003555235079668151
q_half,C0,block,THUCYDIDES,not_applicable,all,7,ce_root_shuffled,4.60667094317406,4.6075219163964665,-0.0008509732224064592
q_half,C0,block,THUCYDIDES,not_applicable,all,8,ce_root_shuffled,4.607072479782779,4.604491380165988,0.002581099616791427
q_half,C0,block,THUCYDIDES,not_applicable,all,9,ce_root_shuffled,4.617803975542545,4.612207334476961,0.005596641065583441
q_half,C0,group,HEX,equal_block,all,0,g_original,0.21404558110310967,0.25548775890680187,-0.04144217780369219
q_half,C0,group,PROSE_ALL,equal_block,all,0,g_original,0.38270343996091416,0.46539093976654755,-0.08268749980563339
q_half,C0,group,contrast,equal_block,all,0,g_original,-0.1686578588578045,-0.20990318085974569,0.0412453220019412
q_half,C0,group,HEX,eligible_token_weighted,all,0,g_original,0.21391656127630845,0.26017159696750247,-0.04625503569119402
q_half,C0,group,PROSE_ALL,eligible_token_weighted,all,0,g_original,0.37617742413131966,0.4599899784075604,-0.08381255427624074
q_half,C0,group,contrast,eligible_token_weighted,all,0,g_original,-0.1622608628550112,-0.19981838144005792,0.03755751858504672
q_half,C0,group,HEX,equal_block,all,1,g_original,0.20907186421494783,0.2577600114462473,-0.04868814723129944
q_half,C0,group,PROSE_ALL,equal_block,all,1,g_original,0.38540673406454734,0.46710443411358415,-0.08169770004903681
q_half,C0,group,contrast,equal_block,all,1,g_original,-0.1763348698495995,-0.20934442266733688,0.033009552817737375
q_half,C0,group,HEX,eligible_token_weighted,all,1,g_original,0.22323993323203029,0.2620481029766351,-0.038808169744604826
q_half,C0,group,PROSE_ALL,eligible_token_weighted,all,1,g_original,0.3778769013053333,0.4613085685928417,-0.0834316672875084
q_half,C0,group,contrast,eligible_token_weighted,all,1,g_original,-0.15463696807330302,-0.19926046561620658,0.04462349754290357
q_half,C0,group,HEX,equal_block,all,2,g_original,0.21954542666594712,0.2634566178494402,-0.04391119118349307
