cell,variant,held_block,held_block_key,seed,doc_id,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,11,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22843.834969417978,25110.298836175563,24212.140018121314,24212.140018121314,4725,5238,4.361175060980904,4.7938714845696,0.43269642358869564,4.622401683490133,4.622401683490133,0.0,0.43269642358869564,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,12,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8385.625858795587,9246.595281272464,9069.602612437071,9069.602612437071,1761,1989,4.216000934537751,4.648866405868509,0.43286547133075803,4.559880649792394,4.559880649792394,0.0,0.43286547133075803,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,12,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22853.81812512911,25100.969023857164,24220.57227279237,24220.57227279237,4752,5238,4.363080970815027,4.792090306196481,0.4290093353814539,4.624011506833213,4.624011506833213,0.0,0.4290093353814539,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,13,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8370.424165403516,9242.921975974043,9023.530061878773,9023.530061878773,1737,1989,4.20835805198769,4.647019595763722,0.43866154377603195,4.536716974298026,4.536716974298026,0.0,0.43866154377603195,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,13,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22860.299885026532,25109.747749272712,24138.27342775152,24138.27342775152,4714,5238,4.364318420203614,4.793766275157066,0.4294478549534517,4.608299623472989,4.608299623472989,0.0,0.4294478549534517,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,14,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8415.256484557784,9247.185032770349,9172.798018761567,9172.798018761567,1773,1989,4.2308981822814395,4.649162912403393,0.41826473012195375,4.611763709784599,4.611763709784599,0.0,0.41826473012195375,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,14,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22873.48810463384,25110.051584287867,24259.28728756484,24259.28728756484,4751,5238,4.366836216997679,4.7938242810782485,0.4269880640805699,4.631402689493097,4.631402689493097,0.0,0.4269880640805699,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,15,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8385.691296117495,9241.58020897495,9126.303710159786,9126.303710159786,1762,1989,4.216033834146553,4.6463450019984665,0.43031116785191337,4.5883879890195,4.5883879890195,0.0,0.43031116785191337,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,15,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22851.668942747903,25097.916113570773,24184.56058158992,24184.56058158992,4734,5238,4.3626706649003255,4.791507467272007,0.42883680237168154,4.617136422602123,4.617136422602123,0.0,0.42883680237168154,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,16,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8398.590130556746,9249.534376159692,9129.566525240876,9129.566525240876,1775,1989,4.222518919334714,4.650344080522721,0.4278251611880073,4.590028418924523,4.590028418924523,0.0,0.4278251611880073,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,16,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22879.708872795636,25108.988096729037,24130.27555105668,24130.27555105668,4733,5238,4.368023839785345,4.793621247943688,0.42559740815834246,4.606772728342245,4.606772728342245,0.0,0.42559740815834246,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,17,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8392.10074404027,9247.906402491577,9094.422475557198,9094.422475557198,1775,1989,4.2192562815687635,4.649525592001798,0.43026931043303485,4.572359213452588,4.572359213452588,0.0,0.43026931043303485,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,17,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22869.173516489904,25111.489378512266,24302.381641911823,24302.381641911823,4742,5238,4.366012507920944,4.794098774057325,0.4280862661363809,4.639629943091222,4.639629943091222,0.0,0.4280862661363809,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,18,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8394.279368260579,9243.755178012372,9027.652607244167,9027.652607244167,1763,1989,4.220351618029452,4.6474385007603685,0.4270868827309169,4.538789646678817,4.538789646678817,0.0,0.4270868827309169,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,18,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22854.151884138817,25103.41909208574,24272.34235142315,24272.34235142315,4724,5238,4.363144689602676,4.792558054999187,0.42941336539651065,4.633895065181968,4.633895065181968,0.0,0.42941336539651065,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,19,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8376.968383043857,9239.799481243144,9086.87093862191,9086.87093862191,1763,1989,4.211648256935072,4.645449714048841,0.43380145711376894,4.568562563409709,4.568562563409709,0.0,0.43380145711376894,
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,19,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22821.56738118192,25101.30089723555,24230.929003732632,24230.929003732632,4736,5238,4.356923898660161,4.792153664993423,0.43522976633326227,4.625988736871445,4.625988736871445,0.0,0.43522976633326227,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88518.89120312483,93607.16703553661,92913.43898590676,92913.43898590676,17103,19783,4.474492807113422,4.7316972671251385,0.2572044600117165,4.696630389016163,4.696630389016163,0.0,0.2572044600117165,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118802.37917085881,125590.48117808266,121964.62466073314,121964.62466073314,22984,25732,4.616911983944458,4.88071199977004,0.26380001582558155,4.739803538812884,4.739803538812884,0.0,0.26380001582558155,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2083.590652196568,2186.508743290267,2163.764937244695,2163.764937244695,390,458,4.549324568114778,4.774036557402329,0.22471198928755154,4.7243775922373255,4.7243775922373255,0.0,0.22471198928755154,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2982.12110387533,3204.8428360384723,3240.5780487502857,3240.5780487502857,593,661,4.511529657905189,4.848476302630064,0.33694664472487457,4.902538651664577,4.902538651664577,0.0,0.33694664472487457,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88560.32736308812,93657.52655957564,92852.55311708605,92852.55311708605,17162,19783,4.476587340802109,4.734242863042796,0.2576555222406878,4.693552702678363,4.693552702678363,0.0,0.2576555222406878,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118768.64092549098,125604.67196804374,121950.70900914037,121950.70900914037,23019,25732,4.6156008442985765,4.881263483912783,0.2656626396142068,4.739262747129659,4.739262747129659,0.0,0.2656626396142068,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2074.3029870934874,2189.22219778521,2195.280218786443,2195.280218786443,402,458,4.529045823348226,4.779961130535393,0.25091530718716726,4.7931882506254215,4.7931882506254215,0.0,0.25091530718716726,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2970.3077150216695,3205.840145331772,3210.151673745639,3210.151673745639,591,661,4.493657662665158,4.849985091273482,0.3563274286083242,4.856507827149227,4.856507827149227,0.0,0.3563274286083242,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88457.97431011547,93604.5543969444,93070.73150804681,93070.73150804681,17170,19783,4.471413552550952,4.731565202292089,0.2601516497411369,4.704581282315464,4.704581282315464,0.0,0.2601516497411369,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118714.67734607622,125613.51000164931,121649.51354909243,121649.51354909243,22991,25732,4.613503705350389,4.881606948610653,0.26810324326026347,4.727557653858714,4.727557653858714,0.0,0.26810324326026347,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2065.134685930351,2187.9510084462313,2185.707235038482,2185.707235038482,387,458,4.509027698537885,4.777185607961203,0.2681579094233184,4.772286539385331,4.772286539385331,0.0,0.2681579094233184,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2976.736673395782,3206.7046764075117,3169.991649060256,3169.991649060256,591,661,4.503383772157007,4.851293005155085,0.3479092329980782,4.795751360151673,4.795751360151673,0.0,0.3479092329980782,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88520.3532225142,93602.1212346708,93071.42833211935,93071.42833211935,17244,19783,4.474566709928434,4.731442209708882,0.2568754997804481,4.704616505692734,4.704616505692734,0.0,0.2568754997804481,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118752.60978324352,125605.96900626677,121717.45140526115,121717.45140526115,23033,25732,4.614977840169575,4.88131388956423,0.2663360493946545,4.730197862788013,4.730197862788013,0.0,0.2663360493946545,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2070.346905732457,2188.3046213780253,2180.000214951704,2180.000214951704,391,458,4.5204080911189015,4.777957688598309,0.2575495974794073,4.759825796837782,4.759825796837782,0.0,0.2575495974794073,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2978.823394423521,3206.616658115416,3226.0685481348896,3226.0685481348896,585,661,4.506540687478852,4.851159845862959,0.3446191583841074,4.880587818660953,4.880587818660953,0.0,0.3446191583841074,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88484.51427280408,93615.42469547597,93480.71554996172,93480.71554996172,17141,19783,4.472755106546231,4.7321146790413975,0.2593595724951667,4.7253053404418806,4.7253053404418806,0.0,0.2593595724951667,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118847.37832922579,125634.40514804581,121610.29198831093,121610.29198831093,22948,25732,4.618660746511184,4.882418978238995,0.2637582317278113,4.726033420966537,4.726033420966537,0.0,0.2637582317278113,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2069.5956691197207,2186.514046268945,2207.756763641416,2207.756763641416,400,458,4.5187678365059405,4.774048135958395,0.2552802994524548,4.82042961493759,4.82042961493759,0.0,0.2552802994524548,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2970.1072476616946,3206.05392696648,3209.18365875151,3209.18365875151,593,661,4.493354383754455,4.850308512808593,0.35695412905413804,4.855043356658865,4.855043356658865,0.0,0.35695412905413804,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88588.72652635362,93640.40188531044,93194.62270724951,93194.62270724951,17195,19783,4.478022874506072,4.73337723729012,0.2553543627840478,4.710843790489284,4.710843790489284,0.0,0.2553543627840478,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118862.59175353519,125649.88737198178,122039.02693179906,122039.02693179906,22896,25732,4.619251972389834,4.883020650240237,0.26376867785040314,4.7426949685916,4.7426949685916,0.0,0.26376867785040314,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2073.766338517826,2186.478708542308,2191.077096920569,2191.077096920569,396,458,4.527874101567306,4.773970979350017,0.24609687778271105,4.784011128647531,4.784011128647531,0.0,0.24609687778271105,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2972.3500523617377,3204.8725241111333,3234.9911912676885,3234.9911912676885,593,661,4.496747431712159,4.8485212165070095,0.3517737847948501,4.894086522341435,4.894086522341435,0.0,0.3517737847948501,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88545.0828496837,93656.92144750059,93170.5923426151,93170.5923426151,17240,19783,4.475816754267993,4.734212275564909,0.258395521296916,4.709629092787499,4.709629092787499,0.0,0.258395521296916,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118773.54351202051,125626.53703849135,121576.77164103129,121576.77164103129,22902,25732,4.6157913691909105,4.882113206843283,0.26632183765237283,4.724730749301698,4.724730749301698,0.0,0.26632183765237283,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2069.4627068404798,2186.660259274904,2195.3305013756885,2195.3305013756885,391,458,4.518477525852576,4.774367378329485,0.2558898524769093,4.793298037938184,4.793298037938184,0.0,0.2558898524769093,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2975.1006690025633,3203.879090199787,3178.4335868263865,3178.433586826387,585,661,4.500908727689203,4.847018290771236,0.3461095630820328,4.808522824245668,4.808522824245669,8.881784197001252e-16,0.3461095630820319,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88623.52696562636,93662.88716234287,93223.90853608218,93223.90853608218,17231,19783,4.4797819827946395,4.734513833207444,0.25473185041280466,4.712324143763948,4.712324143763948,0.0,0.25473185041280466,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118907.02906260178,125678.415783008,121760.45858977493,121760.45858977493,22958,25732,4.620978900303194,4.8841293246932995,0.2631504243901057,4.73186921303338,4.73186921303338,0.0,0.2631504243901057,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2077.0342247122967,2186.5078492305665,2157.657836855385,2157.657836855385,400,458,4.535009224262657,4.774034605306914,0.2390253810442573,4.711043311911321,4.711043311911321,0.0,0.2390253810442573,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2969.5134921603785,3204.6573574581003,3200.1283264433077,3200.1283264433077,606,661,4.492456115219937,4.84819569963404,0.3557395844141027,4.841343912924823,4.841343912924823,0.0,0.3557395844141027,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88561.3612804057,93669.66394133682,93478.79262690601,93478.79262690603,17208,19783,4.476639603720654,4.734856388886257,0.25821678516560276,4.7252081396606185,4.725208139660619,8.881784197001252e-16,0.25821678516560187,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118902.15254499143,125707.04076726573,121873.65633691143,121873.65633691144,22932,25732,4.620789388504253,4.885241752186605,0.26445236368235214,4.736268317150296,4.736268317150297,8.881784197001252e-16,0.26445236368235125,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2077.8033037603323,2188.077336985403,2169.6839390612045,2169.6839390612045,407,458,4.536688436157931,4.777461434465945,0.2407729983080138,4.737301176989529,4.737301176989529,0.0,0.2407729983080138,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2975.3536249096182,3206.887971710388,3222.601339407129,3222.601339407129,587,661,4.501291414386714,4.851570305159437,0.35027889077272256,4.875342419677956,4.875342419677956,0.0,0.35027889077272256,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88573.81921923844,93642.48313482609,93327.83381415751,93327.83381415751,17200,19783,4.47726933322744,4.733482441228635,0.25621310800119534,4.717577405558182,4.717577405558182,0.0,0.25621310800119534,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118874.98785511032,125705.7908835902,121701.16540648094,121701.16540648094,22992,25732,4.61973371114217,4.88519317906071,0.26545946791854025,4.729564954394565,4.729564954394565,0.0,0.26545946791854025,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2070.754602348933,2188.27468600046,2193.969071247258,2193.969071247258,400,458,4.521298258403784,4.777892327511921,0.25659406910813676,4.790325483072616,4.790325483072616,0.0,0.25659406910813676,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2973.547365039931,3208.3331589346412,3201.263155502901,3201.263155502901,603,661,4.498558797337263,4.853756670097793,0.35519787276053005,4.843060749626174,4.843060749626174,0.0,0.35519787276053005,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,10,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88620.95233240188,93677.39621925415,93253.80170796282,93253.80170796282,17182,19783,4.479651839074047,4.735247243555283,0.25559540448123563,4.713835197288724,4.713835197288724,0.0,0.25559540448123563,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,10,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118843.75066182954,125656.06865729064,122057.66594005981,122057.66594005981,22955,25732,4.618519767675639,4.883260868074407,0.2647411003987683,4.743419319915273,4.743419319915273,0.0,0.2647411003987683,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,10,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2068.1920036034176,2188.0806943802813,2160.574605056698,2160.574605056698,413,458,4.515703064636283,4.777468765022448,0.26176570038616465,4.717411801433839,4.717411801433839,0.0,0.26176570038616465,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,10,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2968.4186087430458,3205.349375408539,3220.683003130297,3220.683003130297,599,661,4.490799710655137,4.849242625428954,0.35844291477381685,4.872440246793188,4.872440246793188,0.0,0.35844291477381685,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,11,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88650.05855294675,93677.21415563466,93110.11290624939,93110.11290624939,17175,19783,4.481123113428032,4.7352380405213905,0.2541149270933589,4.706571950980609,4.706571950980609,0.0,0.2541149270933589,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,11,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118904.21539618309,125708.52806845958,121901.46213285912,121901.46213285912,22970,25732,4.620869555269046,4.885299551859925,0.26442999659087896,4.737348909251481,4.737348909251481,0.0,0.26442999659087896,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,11,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2075.418614290593,2187.870485450083,2205.4805856878165,2205.4805856878165,393,458,4.531481690590814,4.777009793559133,0.2455281029683185,4.815459794078202,4.815459794078202,0.0,0.2455281029683185,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,11,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2972.542993777467,3207.6368780782245,3201.601806208082,3201.601806208082,586,661,4.497039324928089,4.852703295125907,0.3556639701978179,4.843573080496342,4.843573080496342,0.0,0.3556639701978179,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,12,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88718.71720285159,93618.31773586501,92998.1787669944,92998.1787669944,17129,19783,4.484593701807188,4.732260917750847,0.24766721594365926,4.700913853661953,4.700913853661953,0.0,0.24766721594365926,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,12,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118943.78914354375,125612.55130913659,121968.95515130342,121968.95515130342,23013,25732,4.622407474877342,4.881569691789856,0.2591622169125145,4.739971830844995,4.739971830844995,0.0,0.2591622169125145,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,12,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2078.947521966227,2187.090580101902,2193.214066077607,2193.214066077607,403,458,4.5391867291839025,4.775306943453935,0.2361202142700325,4.788677000169448,4.788677000169448,0.0,0.2361202142700325,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,12,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2984.712995105464,3206.920878340625,3133.163208155174,3133.163208155174,578,661,4.515450824667873,4.851620088261158,0.3361692635932849,4.740035110673485,4.740035110673485,0.0,0.3361692635932849,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,13,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88546.38005484913,93603.42823745446,93193.06438755905,93193.06438755905,17210,19783,4.475882325979332,4.731508276674643,0.25562595069531113,4.710765019843252,4.710765019843252,0.0,0.25562595069531113,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,13,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118760.0280248828,125625.83129245021,121803.71621626143,121803.71621626143,22914,25732,4.61526612874564,4.8820857800579125,0.2668196513122725,4.7335502959840445,4.7335502959840445,0.0,0.2668196513122725,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,13,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2072.5174386811564,2188.3316145984936,2196.7399012159867,2196.7399012159867,388,458,4.525147246028726,4.778016625760903,0.2528693797321768,4.79637533016591,4.79637533016591,0.0,0.2528693797321768,
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,13,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2968.143018549667,3210.0120832211837,3200.2642663975903,3200.2642663975903,588,661,4.49038278146697,4.856296646325543,0.36591386485857313,4.841549570949455,4.841549570949455,0.0,0.36591386485857313,
